country_name,iso3,year,region,peer_rank,peer_name,peer_iso3,distance,similarity_pct,shared_vars
Jamaica,JAM,1960,Latin America,2,Uruguay,URY,14.81,85.2,3
Jamaica,JAM,1960,Latin America,3,Argentina,ARG,18.566,81.4,4
Jamaica,JAM,1970,Latin America,1,Uruguay,URY,5.812,94.2,3
Jamaica,JAM,1970,Latin America,2,Cuba,CUB,12.581,87.4,3
Jamaica,JAM,1970,Latin America,3,Chile,CHL,16.208,83.8,4
Jamaica,JAM,1980,Latin America,1,Cuba,CUB,11.491,88.5,3
Jamaica,JAM,1980,Latin America,2,Uruguay,URY,13.308,86.7,3
Jamaica,JAM,1980,Latin America,3,Chile,CHL,18.999,81.0,4
Jamaica,JAM,1990,Latin America,1,Argentina,ARG,9.119,90.9,4
Jamaica,JAM,1990,Latin America,2,Uruguay,URY,11.273,88.7,3
Jamaica,JAM,1990,Latin America,3,Peru,PER,11.723,88.3,4
Jamaica,JAM,2000,Latin America,1,Peru,PER,7.1,92.9,4
Jamaica,JAM,2000,Latin America,2,Argentina,ARG,12.298,87.7,4
Jamaica,JAM,2000,Latin America,3,Uruguay,URY,12.531,87.5,3
Japan,JPN,1820,East Asia,1,Indonesia,IDN,17.738,82.3,2
Japan,JPN,1820,East Asia,2,China,CHN,20.027,80.0,2
Japan,JPN,1850,East Asia,1,Indonesia,IDN,18.241,81.8,2
Japan,JPN,1850,East Asia,2,China,CHN,21.275,78.7,2
Japan,JPN,1870,East Asia,1,China,CHN,12.123,87.9,3
Japan,JPN,1870,East Asia,2,South Korea,KOR,12.431,87.6,2
Japan,JPN,1870,East Asia,3,Philippines,PHL,15.117,84.9,3
Japan,JPN,1890,East Asia,1,Indonesia,IDN,17.283,82.7,2
Japan,JPN,1890,East Asia,2,China,CHN,24.271,75.7,3
Japan,JPN,1890,East Asia,3,Philippines,PHL,24.874,75.1,2
Japan,JPN,1900,East Asia,1,China,CHN,15.549,84.5,2
Japan,JPN,1910,East Asia,1,Indonesia,IDN,19.018,81.0,2
Japan,JPN,1910,East Asia,2,Philippines,PHL,26.078,73.9,3
Japan,JPN,1910,East Asia,3,China,CHN,32.598,67.4,2
Japan,JPN,1920,East Asia,1,South Korea,KOR,22.801,77.2,2
Japan,JPN,1920,East Asia,2,Philippines,PHL,24.295,75.7,2
Japan,JPN,1930,East Asia,1,Philippines,PHL,28.297,71.7,2
Japan,JPN,1930,East Asia,2,South Korea,KOR,28.555,71.4,2
Japan,JPN,1930,East Asia,3,China,CHN,33.363,66.6,2
Japan,JPN,1940,East Asia,1,Philippines,PHL,33.174,66.8,2
Japan,JPN,1940,East Asia,2,South Korea,KOR,33.444,66.6,2
Japan,JPN,1950,East Asia,1,Philippines,PHL,25.862,74.1,4
Japan,JPN,1950,East Asia,2,South Korea,KOR,28.065,71.9,4
Japan,JPN,1950,East Asia,3,China,CHN,36.621,63.4,4
Japan,JPN,1960,East Asia,1,Philippines,PHL,34.754,65.2,4
Japan,JPN,1960,East Asia,2,South Korea,KOR,39.78,60.2,4
Japan,JPN,1960,East Asia,3,Indonesia,IDN,46.567,53.4,3
Japan,JPN,1970,East Asia,1,South Korea,KOR,44.114,55.9,4
Japan,JPN,1970,East Asia,2,Philippines,PHL,50.107,49.9,4
Japan,JPN,1970,East Asia,3,China,CHN,52.717,47.3,4
Japan,JPN,1980,East Asia,1,South Korea,KOR,44.183,55.8,4
Japan,JPN,1980,East Asia,2,China,CHN,57.142,42.9,4
Japan,JPN,1980,East Asia,3,Philippines,PHL,57.151,42.8,4
Japan,JPN,1990,East Asia,1,South Korea,KOR,36.362,63.6,4
Japan,JPN,1990,East Asia,2,China,CHN,61.999,38.0,4
Japan,JPN,1990,East Asia,3,Philippines,PHL,65.578,34.4,4
Japan,JPN,2000,East Asia,1,South Korea,KOR,16.499,83.5,4
Japan,JPN,2000,East Asia,2,China,CHN,49.861,50.1,4
Japan,JPN,2000,East Asia,3,Indonesia,IDN,50.666,49.3,3
Mexico,MEX,1820,North America,1,United States,USA,65.077,34.9,2
Mexico,MEX,1850,North America,1,United States,USA,65.59,34.4,2
Mexico,MEX,1870,North America,1,United States,USA,72.116,27.9,3
Mexico,MEX,1890,North America,1,United States,USA,76.266,23.7,3
Mexico,MEX,1900,North America,1,United States,USA,86.177,13.8,2
Mexico,MEX,1910,North America,1,United States,USA,78.985,21.0,4
Mexico,MEX,1920,North America,1,United States,USA,75.282,24.7,3
Mexico,MEX,1930,North America,1,United States,USA,84.746,15.3,3
Mexico,MEX,1940,North America,1,United States,USA,82.919,17.1,3
Mexico,MEX,1950,North America,1,United States,USA,69.995,30.0,4
Mexico,MEX,1960,North America,1,United States,USA,65.367,34.6,4
Mexico,MEX,1970,North America,1,United States,USA,62.286,37.7,4
Mexico,MEX,1980,North America,1,United States,USA,56.76,43.2,4
Mexico,MEX,1990,North America,1,United States,USA,58.34,41.7,4
Mexico,MEX,2000,North America,1,United States,USA,49.142,50.9,4
Netherlands,NLD,1820,Western Europe,1,Italy,ITA,17.758,82.2,2
Netherlands,NLD,1820,Western Europe,2,Belgium,BEL,25.032,75.0,2
Netherlands,NLD,1820,Western Europe,3,Denmark,DNK,35.175,64.8,2
Netherlands,NLD,1830,Western Europe,1,United Kingdom,GBR,59.531,40.5,2
Netherlands,NLD,1840,Western Europe,1,United Kingdom,GBR,58.614,41.4,2
Netherlands,NLD,1850,Western Europe,1,United Kingdom,GBR,19.963,80.0,4
Netherlands,NLD,1850,Western Europe,2,Belgium,BEL,21.271,78.7,4
Netherlands,NLD,1850,Western Europe,3,Denmark,DNK,29.868,70.1,3
Netherlands,NLD,1860,Western Europe,1,United Kingdom,GBR,30.712,69.3,3
Netherlands,NLD,1860,Western Europe,2,France,FRA,35.246,64.8,2
Netherlands,NLD,1860,Western Europe,3,Belgium,BEL,36.15,63.8,3
Netherlands,NLD,1870,Western Europe,1,Belgium,BEL,15.639,84.4,4
Netherlands,NLD,1870,Western Europe,2,France,FRA,19.849,80.2,4
Netherlands,NLD,1870,Western Europe,3,Germany,DEU,24.489,75.5,2
Netherlands,NLD,1880,Western Europe,1,Belgium,BEL,7.576,92.4,3
Netherlands,NLD,1880,Western Europe,2,Switzerland,CHE,14.562,85.4,3
Netherlands,NLD,1880,Western Europe,3,France,FRA,16.182,83.8,3
Netherlands,NLD,1890,Western Europe,1,Belgium,BEL,8.416,91.6,4
Netherlands,NLD,1890,Western Europe,2,Switzerland,CHE,13.031,87.0,4
Netherlands,NLD,1890,Western Europe,3,Denmark,DNK,14.621,85.4,4
Netherlands,NLD,1900,Western Europe,1,Belgium,BEL,7.619,92.4,3
Netherlands,NLD,1900,Western Europe,2,Denmark,DNK,8.455,91.5,3
Netherlands,NLD,1900,Western Europe,3,Germany,DEU,9.467,90.5,2
Netherlands,NLD,1910,Western Europe,1,Denmark,DNK,8.582,91.4,4
Netherlands,NLD,1910,Western Europe,2,Belgium,BEL,8.846,91.2,4
Netherlands,NLD,1910,Western Europe,3,Germany,DEU,11.292,88.7,2
Netherlands,NLD,1920,Western Europe,1,United Kingdom,GBR,2.626,97.4,3
Netherlands,NLD,1920,Western Europe,2,Denmark,DNK,3.042,97.0,3
Netherlands,NLD,1920,Western Europe,3,Belgium,BEL,7.696,92.3,3
Netherlands,NLD,1930,Western Europe,1,Denmark,DNK,5.322,94.7,3
Netherlands,NLD,1930,Western Europe,2,United Kingdom,GBR,7.334,92.7,3
Netherlands,NLD,1930,Western Europe,3,Switzerland,CHE,14.853,85.1,3
Netherlands,NLD,1940,Western Europe,1,Sweden,SWE,2.428,97.6,3
Netherlands,NLD,1940,Western Europe,2,Denmark,DNK,3.317,96.7,3
Netherlands,NLD,1940,Western Europe,3,Norway,NOR,7.85,92.1,3
Netherlands,NLD,1950,Western Europe,1,Norway,NOR,4.629,95.4,4
Netherlands,NLD,1950,Western Europe,2,Sweden,SWE,6.844,93.2,4
Netherlands,NLD,1950,Western Europe,3,Denmark,DNK,7.356,92.6,4
Netherlands,NLD,1960,Western Europe,1,Sweden,SWE,4.875,95.1,4
Netherlands,NLD,1960,Western Europe,2,France,FRA,9.348,90.7,4
Netherlands,NLD,1960,Western Europe,3,Denmark,DNK,9.982,90.0,4
Netherlands,NLD,1970,Western Europe,1,Sweden,SWE,5.179,94.8,4
Netherlands,NLD,1970,Western Europe,2,Denmark,DNK,7.024,93.0,4
Netherlands,NLD,1970,Western Europe,3,France,FRA,8.859,91.1,4
Netherlands,NLD,1980,Western Europe,1,Sweden,SWE,4.606,95.4,4
Netherlands,NLD,1980,Western Europe,2,Norway,NOR,6.131,93.9,4
Netherlands,NLD,1980,Western Europe,3,France,FRA,7.125,92.9,4
Netherlands,NLD,1990,Western Europe,1,Sweden,SWE,5.871,94.1,4
Netherlands,NLD,1990,Western Europe,2,France,FRA,5.988,94.0,4
Netherlands,NLD,1990,Western Europe,3,Finland,FIN,6.209,93.8,4
Netherlands,NLD,2000,Western Europe,1,Belgium,BEL,5.951,94.0,4
Netherlands,NLD,2000,Western Europe,2,Sweden,SWE,6.142,93.9,4
Netherlands,NLD,2000,Western Europe,3,Finland,FIN,7.821,92.2,4
Norway,NOR,1820,Western Europe,1,Ireland,IRL,1.374,98.6,2
Norway,NOR,1820,Western Europe,2,Spain,ESP,10.623,89.4,2
Norway,NOR,1820,Western Europe,3,Sweden,SWE,17.702,82.3,2
Norway,NOR,1850,Western Europe,1,Portugal,PRT,8.237,91.8,2
Norway,NOR,1850,Western Europe,2,Spain,ESP,9.762,90.2,2
Norway,NOR,1850,Western Europe,3,Poland,POL,16.312,83.7,2
Norway,NOR,1860,Western Europe,1,Sweden,SWE,7.779,92.2,2
Norway,NOR,1860,Western Europe,2,Denmark,DNK,29.295,70.7,2
Norway,NOR,1860,Western Europe,3,Belgium,BEL,38.179,61.8,3
Norway,NOR,1870,Western Europe,1,Germany,DEU,12.482,87.5,2
Norway,NOR,1870,Western Europe,2,Switzerland,CHE,13.021,87.0,3
Norway,NOR,1870,Western Europe,3,Poland,POL,19.526,80.5,2
Norway,NOR,1880,Western Europe,1,Germany,DEU,9.182,90.8,2
Norway,NOR,1880,Western Europe,2,Sweden,SWE,15.17,84.8,3
Norway,NOR,1880,Western Europe,3,Denmark,DNK,24.668,75.3,3
Norway,NOR,1890,Western Europe,1,Poland,POL,13.118,86.9,2
Norway,NOR,1890,Western Europe,2,Denmark,DNK,14.184,85.8,4
Norway,NOR,1890,Western Europe,3,Germany,DEU,14.742,85.3,2
Norway,NOR,1900,Western Europe,1,Sweden,SWE,3.234,96.8,3
Norway,NOR,1900,Western Europe,2,Denmark,DNK,14.914,85.1,3
Norway,NOR,1900,Western Europe,3,Germany,DEU,18.127,81.9,2
Norway,NOR,1910,Western Europe,1,Ireland,IRL,11.665,88.3,2
Norway,NOR,1910,Western Europe,2,Denmark,DNK,15.244,84.8,4
Norway,NOR,1910,Western Europe,3,Germany,DEU,16.331,83.7,2
Norway,NOR,1920,Western Europe,1,Sweden,SWE,0.394,99.6,3
Norway,NOR,1920,Western Europe,2,Germany,DEU,9.389,90.6,2
Norway,NOR,1920,Western Europe,3,Denmark,DNK,11.895,88.1,3
Norway,NOR,1930,Western Europe,1,Sweden,SWE,6.911,93.1,3
Norway,NOR,1930,Western Europe,2,Ireland,IRL,9.841,90.2,2
Norway,NOR,1930,Western Europe,3,Germany,DEU,10.378,89.6,2
Norway,NOR,1940,Western Europe,1,Netherlands,NLD,7.85,92.1,3
Norway,NOR,1940,Western Europe,2,Sweden,SWE,8.116,91.9,3
Norway,NOR,1940,Western Europe,3,Denmark,DNK,10.517,89.5,3
Norway,NOR,1950,Western Europe,1,Netherlands,NLD,4.629,95.4,4
Norway,NOR,1950,Western Europe,2,Belgium,BEL,9.879,90.1,4
Norway,NOR,1950,Western Europe,3,Sweden,SWE,10.231,89.8,4
Norway,NOR,1960,Western Europe,1,Sweden,SWE,9.661,90.3,4
Norway,NOR,1960,Western Europe,2,Denmark,DNK,9.94,90.1,4
Norway,NOR,1960,Western Europe,3,Germany,DEU,10.131,89.9,3
Norway,NOR,1970,Western Europe,1,United Kingdom,GBR,6.122,93.9,4
Norway,NOR,1970,Western Europe,2,Germany,DEU,9.593,90.4,3
Norway,NOR,1970,Western Europe,3,Netherlands,NLD,10.219,89.8,4
Norway,NOR,1980,Western Europe,1,Sweden,SWE,1.711,98.3,4
Norway,NOR,1980,Western Europe,2,France,FRA,5.158,94.8,4
Norway,NOR,1980,Western Europe,3,Netherlands,NLD,6.131,93.9,4
Norway,NOR,1990,Western Europe,1,Sweden,SWE,4.544,95.5,4
Norway,NOR,1990,Western Europe,2,Denmark,DNK,5.207,94.8,4
Norway,NOR,1990,Western Europe,3,France,FRA,6.414,93.6,4
Norway,NOR,2000,Western Europe,1,Switzerland,CHE,14.718,85.3,4
Norway,NOR,2000,Western Europe,2,Denmark,DNK,20.586,79.4,4
Norway,NOR,2000,Western Europe,3,Netherlands,NLD,20.838,79.2,4
Peru,PER,1820,Latin America,1,Chile,CHL,15.539,84.5,2
Peru,PER,1820,Latin America,2,Brazil,BRA,15.576,84.4,2
Peru,PER,1820,Latin America,3,Argentina,ARG,31.283,68.7,2
Peru,PER,1850,Latin America,1,Brazil,BRA,10.135,89.9,2
Peru,PER,1850,Latin America,2,Chile,CHL,24.622,75.4,2
Peru,PER,1850,Latin America,3,Argentina,ARG,29.455,70.5,2
Peru,PER,1870,Latin America,1,Venezuela,VEN,8.05,91.9,2
Peru,PER,1870,Latin America,2,Chile,CHL,10.967,89.0,3
Peru,PER,1870,Latin America,3,Jamaica,JAM,13.679,86.3,2
Peru,PER,1880,Latin America,1,Jamaica,JAM,3.11,96.9,2
Peru,PER,1880,Latin America,2,Brazil,BRA,3.253,96.7,2
Peru,PER,1880,Latin America,3,Colombia,COL,6.155,93.8,2
Peru,PER,1890,Latin America,1,Colombia,COL,6.064,93.9,3
Peru,PER,1890,Latin America,2,Jamaica,JAM,6.946,93.1,3
Peru,PER,1890,Latin America,3,Bolivia,BOL,7.278,92.7,2
Peru,PER,1900,Latin America,1,Brazil,BRA,3.212,96.8,2
Peru,PER,1900,Latin America,2,Colombia,COL,6.635,93.4,2
Peru,PER,1900,Latin America,3,Bolivia,BOL,7.614,92.4,2
Peru,PER,1910,Latin America,1,Brazil,BRA,5.48,94.5,3
Peru,PER,1910,Latin America,2,Venezuela,VEN,6.999,93.0,2
Peru,PER,1910,Latin America,3,Cuba,CUB,8.405,91.6,2
Peru,PER,1920,Latin America,1,Venezuela,VEN,3.226,96.8,2
Peru,PER,1920,Latin America,2,Brazil,BRA,6.36,93.6,2
Peru,PER,1920,Latin America,3,Cuba,CUB,7.939,92.1,2
Peru,PER,1930,Latin America,1,Venezuela,VEN,2.313,97.7,2
Peru,PER,1930,Latin America,2,Cuba,CUB,7.416,92.6,2
Peru,PER,1930,Latin America,3,Bolivia,BOL,8.298,91.7,2
Peru,PER,1940,Latin America,1,Bolivia,BOL,6.543,93.5,3
Peru,PER,1940,Latin America,2,Colombia,COL,7.823,92.2,3
Peru,PER,1940,Latin America,3,Brazil,BRA,8.888,91.1,3
Peru,PER,1950,Latin America,1,Colombia,COL,11.359,88.6,4
Peru,PER,1950,Latin America,2,Brazil,BRA,12.906,87.1,4
Peru,PER,1950,Latin America,3,Bolivia,BOL,14.071,85.9,4
Peru,PER,1960,Latin America,1,Brazil,BRA,14.492,85.5,4
Peru,PER,1960,Latin America,2,Colombia,COL,16.53,83.5,4
Peru,PER,1960,Latin America,3,Bolivia,BOL,17.871,82.1,4
Peru,PER,1970,Latin America,1,Brazil,BRA,10.005,90.0,4
Peru,PER,1970,Latin America,2,Colombia,COL,12.888,87.1,4
Peru,PER,1970,Latin America,3,Bolivia,BOL,18.764,81.2,4
Peru,PER,1980,Latin America,1,Brazil,BRA,8.574,91.4,4
Peru,PER,1980,Latin America,2,Colombia,COL,13.817,86.2,4
Peru,PER,1980,Latin America,3,Bolivia,BOL,21.015,79.0,4
Peru,PER,1990,Latin America,1,Colombia,COL,9.825,90.2,4
Peru,PER,1990,Latin America,2,Jamaica,JAM,11.723,88.3,4
Peru,PER,1990,Latin America,3,Brazil,BRA,12.415,87.6,4
Peru,PER,2000,Latin America,1,Jamaica,JAM,7.1,92.9,4
Peru,PER,2000,Latin America,2,Colombia,COL,10.041,90.0,4
Peru,PER,2000,Latin America,3,Brazil,BRA,11.65,88.3,4
Philippines,PHL,1870,East Asia,1,South Korea,KOR,9.772,90.2,2
Philippines,PHL,1870,East Asia,2,Japan,JPN,15.117,84.9,3
Philippines,PHL,1870,East Asia,3,China,CHN,18.924,81.1,3
Philippines,PHL,1890,East Asia,1,China,CHN,17.916,82.1,2
Philippines,PHL,1890,East Asia,2,Japan,JPN,24.874,75.1,2
Philippines,PHL,1910,East Asia,1,Indonesia,IDN,3.703,96.3,2
Philippines,PHL,1910,East Asia,2,China,CHN,10.468,89.5,2
Philippines,PHL,1910,East Asia,3,Japan,JPN,26.078,73.9,3
Philippines,PHL,1920,East Asia,1,South Korea,KOR,7.223,92.8,2
Philippines,PHL,1920,East Asia,2,Japan,JPN,24.295,75.7,2
Philippines,PHL,1930,East Asia,1,South Korea,KOR,5.146,94.9,2
Philippines,PHL,1930,East Asia,2,China,CHN,10.05,90.0,2
Philippines,PHL,1930,East Asia,3,Japan,JPN,28.297,71.7,2
Philippines,PHL,1940,East Asia,1,South Korea,KOR,3.818,96.2,2
Philippines,PHL,1940,East Asia,2,Japan,JPN,33.174,66.8,2
Philippines,PHL,1950,East Asia,1,South Korea,KOR,21.148,78.9,4
Philippines,PHL,1950,East Asia,2,China,CHN,23.863,76.1,4
Philippines,PHL,1950,East Asia,3,Japan,JPN,25.862,74.1,4
Philippines,PHL,1960,East Asia,1,South Korea,KOR,18.43,81.6,4
Philippines,PHL,1960,East Asia,2,Indonesia,IDN,25.686,74.3,3
Philippines,PHL,1960,East Asia,3,China,CHN,31.264,68.7,4
Philippines,PHL,1970,East Asia,1,South Korea,KOR,14.1,85.9,4
Philippines,PHL,1970,East Asia,2,Indonesia,IDN,17.005,83.0,3
Philippines,PHL,1970,East Asia,3,China,CHN,18.259,81.7,4
Philippines,PHL,1980,East Asia,1,Indonesia,IDN,9.496,90.5,3
Philippines,PHL,1980,East Asia,2,South Korea,KOR,16.583,83.4,4
Philippines,PHL,1980,East Asia,3,China,CHN,18.199,81.8,4
Philippines,PHL,1990,East Asia,1,Indonesia,IDN,9.901,90.1,3
Philippines,PHL,1990,East Asia,2,China,CHN,18.728,81.3,4
Philippines,PHL,1990,East Asia,3,South Korea,KOR,32.411,67.6,4
Philippines,PHL,2000,East Asia,1,Indonesia,IDN,2.827,97.2,3
Philippines,PHL,2000,East Asia,2,China,CHN,14.191,85.8,4
Philippines,PHL,2000,East Asia,3,South Korea,KOR,39.804,60.2,4
Poland,POL,1820,Western Europe,1,Norway,NOR,24.637,75.4,2
Poland,POL,1820,Western Europe,2,Ireland,IRL,25.786,74.2,2
Poland,POL,1820,Western Europe,3,Spain,ESP,27.104,72.9,2
Poland,POL,1850,Western Europe,1,Portugal,PRT,12.47,87.5,2
Poland,POL,1850,Western Europe,2,Norway,NOR,16.312,83.7,2
Poland,POL,1850,Western Europe,3,Spain,ESP,18.648,81.4,2
Poland,POL,1870,Western Europe,1,Spain,ESP,9.039,91.0,2
Poland,POL,1870,Western Europe,2,Hungary,HUN,12.271,87.7,2
Poland,POL,1870,Western Europe,3,Norway,NOR,19.526,80.5,2
Poland,POL,1890,Western Europe,1,Spain,ESP,4.265,95.7,2
Poland,POL,1890,Western Europe,2,Greece,GRC,5.756,94.2,2
Poland,POL,1890,Western Europe,3,Finland,FIN,8.95,91.0,2
Poland,POL,1910,Western Europe,1,Spain,ESP,10.97,89.0,2
Poland,POL,1910,Western Europe,2,Finland,FIN,16.421,83.6,2
Poland,POL,1910,Western Europe,3,Norway,NOR,22.196,77.8,2
Poland,POL,1920,Western Europe,1,Finland,FIN,2.776,97.2,2
Poland,POL,1920,Western Europe,2,Greece,GRC,8.364,91.6,2
Poland,POL,1920,Western Europe,3,Portugal,PRT,10.113,89.9,2
Poland,POL,1930,Western Europe,1,Portugal,PRT,6.978,93.0,2
Poland,POL,1930,Western Europe,2,Greece,GRC,11.009,89.0,2
Poland,POL,1930,Western Europe,3,Spain,ESP,11.331,88.7,2
Poland,POL,1950,Western Europe,1,Spain,ESP,14.48,85.5,4
Poland,POL,1950,Western Europe,2,Portugal,PRT,15.792,84.2,4
Poland,POL,1950,Western Europe,3,Greece,GRC,16.195,83.8,4
Poland,POL,1960,Western Europe,1,Spain,ESP,7.289,92.7,4
Poland,POL,1960,Western Europe,2,Hungary,HUN,13.942,86.1,4
Poland,POL,1960,Western Europe,3,Greece,GRC,17.19,82.8,4
Poland,POL,1970,Western Europe,1,Spain,ESP,10.451,89.5,4
Poland,POL,1970,Western Europe,2,Portugal,PRT,12.57,87.4,4
Poland,POL,1970,Western Europe,3,Hungary,HUN,12.574,87.4,4
Poland,POL,1980,Western Europe,1,Hungary,HUN,11.692,88.3,4
Poland,POL,1980,Western Europe,2,Portugal,PRT,11.907,88.1,4
Poland,POL,1980,Western Europe,3,Ireland,IRL,17.837,82.2,4
Poland,POL,1990,Western Europe,1,Hungary,HUN,12.397,87.6,4
Poland,POL,1990,Western Europe,2,Portugal,PRT,21.402,78.6,4
Poland,POL,1990,Western Europe,3,Greece,GRC,23.454,76.5,4
Poland,POL,2000,Western Europe,1,Hungary,HUN,11.866,88.1,4
Poland,POL,2000,Western Europe,2,Greece,GRC,15.052,84.9,3
Poland,POL,2000,Western Europe,3,Portugal,PRT,17.187,82.8,3
Portugal,PRT,1820,Western Europe,1,France,FRA,7.865,92.1,2
Portugal,PRT,1820,Western Europe,2,Sweden,SWE,9.012,91.0,2
Portugal,PRT,1820,Western Europe,3,Denmark,DNK,13.204,86.8,2
Portugal,PRT,1850,Western Europe,1,Spain,ESP,6.2,93.8,2
Portugal,PRT,1850,Western Europe,2,Norway,NOR,8.237,91.8,2
Portugal,PRT,1850,Western Europe,3,Poland,POL,12.47,87.5,2
Portugal,PRT,1870,Western Europe,1,Finland,FIN,9.793,90.2,3
Portugal,PRT,1870,Western Europe,2,Greece,GRC,10.546,89.5,3
Portugal,PRT,1870,Western Europe,3,Italy,ITA,19.475,80.5,3
Portugal,PRT,1880,Western Europe,1,Finland,FIN,8.519,91.5,2
Portugal,PRT,1880,Western Europe,2,Greece,GRC,11.663,88.3,2
Portugal,PRT,1880,Western Europe,3,Spain,ESP,18.11,81.9,2
Portugal,PRT,1890,Western Europe,1,Finland,FIN,8.123,91.9,3
Portugal,PRT,1890,Western Europe,2,Greece,GRC,12.299,87.7,3
Portugal,PRT,1890,Western Europe,3,Poland,POL,15.444,84.6,2
Portugal,PRT,1900,Western Europe,1,Finland,FIN,7.246,92.8,2
Portugal,PRT,1900,Western Europe,2,Greece,GRC,8.181,91.8,2
Portugal,PRT,1900,Western Europe,3,Spain,ESP,15.775,84.2,2
Portugal,PRT,1910,Western Europe,1,Greece,GRC,10.592,89.4,2
Portugal,PRT,1910,Western Europe,2,Finland,FIN,13.984,86.0,3
Portugal,PRT,1910,Western Europe,3,Italy,ITA,19.153,80.8,3
Portugal,PRT,1920,Western Europe,1,Greece,GRC,10.079,89.9,2
Portugal,PRT,1920,Western Europe,2,Poland,POL,10.113,89.9,2
Portugal,PRT,1920,Western Europe,3,Finland,FIN,11.11,88.9,2
Portugal,PRT,1930,Western Europe,1,Poland,POL,6.978,93.0,2
Portugal,PRT,1930,Western Europe,2,Greece,GRC,17.166,82.8,2
Portugal,PRT,1930,Western Europe,3,Spain,ESP,18.018,82.0,2
Portugal,PRT,1940,Western Europe,1,Spain,ESP,15.736,84.3,3
Portugal,PRT,1940,Western Europe,2,Greece,GRC,16.209,83.8,3
Portugal,PRT,1940,Western Europe,3,Italy,ITA,22.636,77.4,3
Portugal,PRT,1950,Western Europe,1,Spain,ESP,14.232,85.8,4
Portugal,PRT,1950,Western Europe,2,Poland,POL,15.792,84.2,4
Portugal,PRT,1950,Western Europe,3,Greece,GRC,18.49,81.5,4
Portugal,PRT,1960,Western Europe,1,Greece,GRC,16.514,83.5,4
Portugal,PRT,1960,Western Europe,2,Poland,POL,18.405,81.6,4
Portugal,PRT,1960,Western Europe,3,Spain,ESP,21.256,78.7,4
Portugal,PRT,1970,Western Europe,1,Poland,POL,12.57,87.4,4
Portugal,PRT,1970,Western Europe,2,Spain,ESP,15.397,84.6,4
Portugal,PRT,1970,Western Europe,3,Greece,GRC,18.159,81.8,4
Portugal,PRT,1980,Western Europe,1,Poland,POL,11.907,88.1,4
Portugal,PRT,1980,Western Europe,2,Spain,ESP,12.625,87.4,4
Portugal,PRT,1980,Western Europe,3,Greece,GRC,12.734,87.3,4
Portugal,PRT,1990,Western Europe,1,Spain,ESP,14.587,85.4,4
Portugal,PRT,1990,Western Europe,2,Greece,GRC,15.054,84.9,4
Portugal,PRT,1990,Western Europe,3,Ireland,IRL,16.676,83.3,4
Portugal,PRT,2000,Western Europe,1,Spain,ESP,13.714,86.3,3
Portugal,PRT,2000,Western Europe,2,Greece,GRC,14.515,85.5,3
Portugal,PRT,2000,Western Europe,3,Poland,POL,17.187,82.8,3
South Africa,ZAF,1870,Africa,1,Egypt,EGY,9.276,90.7,2
South Africa,ZAF,1890,Africa,1,Egypt,EGY,11.742,88.3,2
South Africa,ZAF,1910,Africa,1,Egypt,EGY,9.643,90.4,2
South Africa,ZAF,1950,Africa,1,Egypt,EGY,19.825,80.2,4
South Africa,ZAF,1960,Africa,1,Egypt,EGY,24.993,75.0,4
South Africa,ZAF,1970,Africa,1,Egypt,EGY,27.548,72.5,4
South Africa,ZAF,1980,Africa,1,Egypt,EGY,18.771,81.2,4
South Africa,ZAF,1990,Africa,1,Egypt,EGY,12.639,87.4,4
South Africa,ZAF,2000,Africa,1,Egypt,EGY,31.415,68.6,4
South Korea,KOR,1870,East Asia,1,China,CHN,2.245,97.8,2
South Korea,KOR,1870,East Asia,2,Philippines,PHL,9.772,90.2,2
South Korea,KOR,1870,East Asia,3,Japan,JPN,12.431,87.6,2
South Korea,KOR,1920,East Asia,1,Philippines,PHL,7.223,92.8,2
South Korea,KOR,1920,East Asia,2,Japan,JPN,22.801,77.2,2
South Korea,KOR,1930,East Asia,1,Philippines,PHL,5.146,94.9,2
South Korea,KOR,1930,East Asia,2,China,CHN,5.752,94.2,2
South Korea,KOR,1930,East Asia,3,Japan,JPN,28.555,71.4,2
South Korea,KOR,1940,East Asia,1,Philippines,PHL,3.818,96.2,2
South Korea,KOR,1940,East Asia,2,Japan,JPN,33.444,66.6,2
South Korea,KOR,1950,East Asia,1,China,CHN,9.291,90.7,4
South Korea,KOR,1950,East Asia,2,Philippines,PHL,21.148,78.9,4
South Korea,KOR,1950,East Asia,3,Japan,JPN,28.065,71.9,4
South Korea,KOR,1960,East Asia,1,Indonesia,IDN,13.061,86.9,3
South Korea,KOR,1960,East Asia,2,China,CHN,17.93,82.1,4
South Korea,KOR,1960,East Asia,3,Philippines,PHL,18.43,81.6,4
South Korea,KOR,1970,East Asia,1,Philippines,PHL,14.1,85.9,4
South Korea,KOR,1970,East Asia,2,China,CHN,15.135,84.9,4
South Korea,KOR,1970,East Asia,3,Indonesia,IDN,19.738,80.3,3
South Korea,KOR,1980,East Asia,1,Philippines,PHL,16.583,83.4,4
South Korea,KOR,1980,East Asia,2,Indonesia,IDN,18.241,81.8,3
South Korea,KOR,1980,East Asia,3,China,CHN,22.733,77.3,4
South Korea,KOR,1990,East Asia,1,Indonesia,IDN,29.618,70.4,3
South Korea,KOR,1990,East Asia,2,China,CHN,30.82,69.2,4
South Korea,KOR,1990,East Asia,3,Philippines,PHL,32.411,67.6,4
