country_name,iso3,year,structural_strength,structural_strength_absolute,score_a,score_b,score_c,variables_used,gdp_norm,life_norm,edu_norm,gini_norm,urb_norm,pop_norm,gdp_norm_abs,life_norm_abs,edu_norm_abs,gini_norm_abs,urb_norm_abs,pop_norm_abs
Egypt,EGY,1910,21.894852594059184,21.783675958415063,21.894852594059184,25.375802766516347,17.778633983817823,"education_years,gini,urbanization",,,1.7711171662125342,52.7903164013019,32.415860523566074,2.579516357486641,,,2.617397998460354,61.34252814453164,20.404092658932004,0.9253029325990105
Egypt,EGY,1920,,,,,,"education_years,urbanization",,,0.0,,33.254689890735136,2.607363870995129,,,2.848344880677444,,21.922032906653612,1.039814593271777
Egypt,EGY,1930,10.198938257495394,17.887960860002995,10.198938257495394,11.132780616281169,8.927314091968656,"education_years,life_expectancy,urbanization",,10.33748859835816,0.5141388174807203,,31.504810804508736,2.8014551129016723,,24.534826280256873,5.080831408775981,,23.43997315437522,1.162228015965594
Egypt,EGY,1940,4.402458760059377,17.797907440111853,4.402458760059377,5.918319201392661,3.5291585921335473,"education_years,life_expectancy,urbanization",,0.0,0.250001246874984,,29.154093824932083,3.0141899960970555,,22.88819364399802,6.697459584295612,,24.95791340209683,1.331683219507717
Egypt,EGY,1950,13.399495179343843,20.171723975458587,13.399495179343843,12.991507590614567,13.797991694157927,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",4.514731498446145,14.007628196072888,3.668639053254439,55.26056982101924,27.163778956760375,3.6325696520977147,1.4651645108635152,33.99143751029145,10.700538876058506,67.42050348757193,26.475853649818436,1.680197047883304
Egypt,EGY,1960,15.16694157967129,23.627638507377224,15.16694157967129,14.111712923901795,15.893990653162804,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",3.076470588235294,20.100800474355168,1.6968325791855219,62.27835183628538,31.124272496071328,3.7892061792856215,1.7069207441220025,47.44771941379877,11.778290993071593,58.80631145666591,28.725699829195072,2.1291132727636612
Egypt,EGY,1970,15.212075107310607,25.907499223711785,15.212075107310607,13.954082374171248,15.947143390054563,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",2.7243731726765303,22.32961053837342,0.0,62.079980825003304,29.557097605317956,3.8744922035853313,2.4919918657324516,53.48592129095998,12.933025404157043,57.81573353875532,30.975546008571698,2.66373701120277
Egypt,EGY,1980,16.600723528037122,30.775476384195542,16.600723528037122,14.988133888464908,17.40886122627664,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",6.4127187366623986,27.037621085830153,3.9337474120082803,41.4868929725022,27.694859871911287,4.127186541189993,4.9258997105342965,64.92013831714144,23.01770592763664,44.155959116530966,33.22539218794833,3.383744829084835
Egypt,EGY,1990,18.475402808491427,36.04082369250275,18.475402808491427,15.536089584439928,20.959177903714917,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",5.54520704972059,31.498377939983733,18.72427983539095,23.861884689883738,26.07737980549319,4.796391207103481,6.282442650978128,74.04248312201547,39.03002309468822,34.67779345607367,35.47523836732496,4.500210880009847
Egypt,EGY,2000,27.620060560112535,42.07822736797965,27.620060560112535,22.045198605515345,31.861094687976863,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",7.488165869927789,57.002500264112385,27.10280373831776,23.60386582561499,23.573581463565468,5.1528756803997915,11.100665441094227,79.89461551127943,51.96304849884527,35.87925908986966,37.725084546701595,5.350013770458285
Finland,FIN,1820,,,,,,gdp_per_capita,19.967093711126328,,,,,0.29243066584415073,1.2066486928809765,,,,,0.08852891580083162
Finland,FIN,1830,,,,,,,,,,,,0.2530158807840066,,,,,,0.10402544953616571
Finland,FIN,1840,,,,,,,,,,,,0.258488957128246,,,,,,0.1101445936265284
Finland,FIN,1850,,,,,,"gdp_per_capita,urbanization",22.034368070953438,,,,7.042737836789657,0.3632231685879942,1.5926263803553262,,,,2.948447145456256,0.1250053721316949
Finland,FIN,1860,,,,,,"gdp_per_capita,urbanization",16.475275369111788,,,,4.017990412654539,0.40209460768571326,1.5982474146389332,,,,3.9318251076909396,0.13374700654649876
Finland,FIN,1870,20.559452832668953,9.61449913517866,20.559452832668953,20.53400294131788,20.973598024615136,"education_years,gdp_per_capita,gini,urbanization",20.06375772066149,,22.871452420701168,34.16459655010716,2.344256970512981,0.39451206043779374,2.150982452526958,,10.54657428791378,42.61084724972365,4.9152030699256475,0.13501851700683387
Finland,FIN,1880,22.460625654361156,13.316768957158674,22.460625654361156,20.115756774206538,24.073793797132698,"education_years,gdp_per_capita,life_expectancy,urbanization",16.446156422709766,35.964453737584954,21.91358024691358,,4.244999726222591,0.4307061077010143,2.1959507267958145,31.5165486579944,11.162432640492687,,5.898581032160331,0.15830305231172045
Finland,FIN,1890,37.58145448154761,21.46605213102541,37.58145448154761,33.902043153911826,39.71988246768069,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",21.645367412140576,64.23357664233579,21.745562130177518,79.9871058226624,5.927829646625012,0.4547120025516592,2.8704748408286584,39.61798122838795,11.855273287143957,73.6270642748074,6.881958994395039,0.1834948533071097
Finland,FIN,1900,33.078931053000524,15.481366907521787,33.078931053000524,29.568223851227952,34.57743057961075,"education_years,gdp_per_capita,life_expectancy,urbanization",24.917739353243253,58.798735511064294,21.246458923512748,,7.428189352502187,0.4823682628731717,3.7286194081259993,34.97447719413799,12.702078521939953,,7.865336956629733,0.20590522517051593
Finland,FIN,1910,38.69760636851719,24.197937585815694,38.69760636851719,34.66314421290464,40.89000962392039,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",23.68511001012012,68.23176823176823,23.29700272479564,64.1530475240485,10.774822403125778,0.5023780649562284,4.438743405955021,46.089247488885235,14.780600461893764,68.28097848022163,10.560213529545539,0.22839506643769308
Finland,FIN,1920,37.706663450024,20.59659941552695,37.706663450024,32.13989193455814,41.15007917845567,"education_years,gdp_per_capita,life_expectancy,urbanization",21.92524882617016,70.46402502606882,29.77602108036891,,13.888885900915124,0.48350295556569634,4.258870308879596,44.50848015807673,20.24634334103156,,13.255090102461361,0.24460682480696563
Finland,FIN,1930,43.46228253240372,26.752175652066803,43.46228253240372,39.511711733332014,45.80547388143518,"education_years,gdp_per_capita,life_expectancy,urbanization",33.44011147418604,68.25782912739436,37.789203084832906,,15.794839351227512,0.5000092214815437,6.709641256532263,55.903178000987985,27.405696689761356,,15.949966675377164,0.26971915639858396
Finland,FIN,1940,38.127835238219824,25.69452759576066,38.127835238219824,37.46620605111038,39.48815066552024,"education_years,gdp_per_capita,life_expectancy,urbanization",37.023137532917936,37.74752475247525,50.37500062031249,,17.01202671563853,0.4803326390472179,8.364099014007266,42.977111806356,37.56735950731331,,18.64484324829299,0.289507037937549
Finland,FIN,1950,55.24666956262698,41.120161586523146,55.24666956262698,51.10581061774705,58.54049479057728,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",41.4098746624195,79.14959740076283,57.0414201183432,67.24738938155548,18.042599995955,0.48115208822683087,11.448173157612992,71.95784620451178,45.419553502694384,76.14937071957056,21.339719821208806,0.3142140755699355
Finland,FIN,1960,60.92674061814353,44.76342965023362,60.92674061814353,57.26073749879115,63.45375064289127,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",52.2,84.91287017821261,62.10407239819005,52.34467943964827,24.34228483751807,0.42044714786864607,17.354006511589446,79.84521653219166,52.88683602771363,49.42644484746681,25.222201133392407,0.34764685373637166
Finland,FIN,1970,65.61462603850434,50.43244074699621,65.61462603850434,63.07807855200103,66.9576461212578,"education_years,gdp_per_capita,life_expectancy,urbanization",61.4955258261717,84.39289805269182,62.3541887592789,,26.27749634914382,0.3261408483789836,27.35007914593729,82.03523793841593,58.198614318706696,,29.104682445576007,0.36168965366852385
Finland,FIN,1980,71.6377223681936,60.616924352975744,71.6377223681936,69.56244476113486,72.8441685082674,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",68.09290083937971,88.82631223248478,69.97929606625259,75.44483497204796,27.320914913969695,0.26054298816660093,37.41922522597203,87.50205829079532,72.13240954580445,73.87142087864262,32.9871637577596,0.3754559795449569
Finland,FIN,1990,72.60764798963613,68.63077100036966,72.60764798963613,71.81438089975298,73.35817750464778,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",71.06175669866744,79.72424979724249,74.58847736625513,92.4668613664527,28.050807737432752,0.23291160319877874,49.118471248252796,89.70854602338218,80.83140877598153,87.10353962996646,36.8696450699432,0.3918978813075501
Finland,FIN,2000,71.90564919030082,75.83315112508284,71.90564919030082,68.49520173356954,75.42463356703213,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",58.37104182241431,87.46346445047011,81.30841121495328,100.0,27.288495639803827,0.19954759877730766,59.99661324231712,94.13798781491849,87.68283294842186,91.47430662180263,40.752126382126804,0.40698109467387156
France,FRA,1820,21.354928462995066,15.763010064572976,21.354928462995066,27.056666848074105,15.720252614362954,"gdp_per_capita,gini,life_expectancy",39.88916330914593,0.0,,11.59618486924839,,8.188846158894329,2.1361888212989553,30.841429277128263,,24.873748736749718,,2.4790480506345984
France,FRA,1830,,,,,,"gdp_per_capita,life_expectancy",42.664030809769244,0.0,,,,8.067634032348838,2.3030327932418935,31.43421702618146,,,,2.6419603283650335
France,FRA,1840,,,,,,"gdp_per_capita,life_expectancy",45.366960518330046,0.0,,,,8.387043483964696,3.0105367207539526,32.73505680882595,,,,2.769111374398544
France,FRA,1850,41.79498152107768,19.926122094604054,41.79498152107768,43.636654526000136,39.70480901995993,"gdp_per_capita,gini,life_expectancy,urbanization",50.47193759819337,35.57394002068252,,25.168015937953513,42.14304119681533,8.79359406411763,3.515071647503021,37.51029145397662,,34.71672106063497,17.643213817857568,2.8843420098664128
France,FRA,1860,49.88616872461044,18.86286653963189,49.88616872461044,50.27619105160464,49.46685903094592,"gdp_per_capita,life_expectancy,urbanization",51.48816498711039,49.004594180704444,,,45.56244691421917,9.84056882453016,4.397522487875237,37.57615675942697,,,20.268567009723608,2.9598379434488096
France,FRA,1870,32.44156110460992,18.791859341787813,32.44156110460992,35.44519808915495,32.42928285378276,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",43.43494720063757,0.0,67.42904841402336,5.4255785023078005,46.81374825802636,10.651825631820431,4.348806857417308,26.164992590153137,31.093148575827556,26.981361328048862,22.893920201589648,3.0504330637476857
France,FRA,1880,52.255340266123795,22.951151514199136,52.255340266123795,49.85177393438605,55.98630202250275,"education_years,gdp_per_capita,life_expectancy,urbanization",42.20398593200469,51.90799790904338,74.53703703703705,,49.8247345766513,10.497202995080753,5.077667636191687,36.538778198583884,37.41339491916859,,25.519273393455677,3.098512053029107
